Form	Pronunciation
umfunktionierend	ˈʔʊm.fʊŋk.t͡sjo.niː.ʁənt
umfunktionierest	ˈʔʊm.fʊŋk.t͡sjo.niː.ʁəst
umfunktionieret	ˈʔʊm.fʊŋk.t͡sjo.niː.ʁət
umfunktionierst	ˈʔʊm.fʊŋk.t͡sjo.niːɐst
umfunktioniert	ˈʔʊm.fʊŋk.t͡sjo.niːɐt
umfunktionierte	ˈʔʊm.fʊŋk.t͡sjo.niːɐ.tə
umfunktionierten	ˈʔʊm.fʊŋk.t͡sjo.niːɐ.tən
umfunktioniertest	ˈʔʊm.fʊŋk.t͡sjo.niːɐ.təst
umfunktioniertet	ˈʔʊm.fʊŋk.t͡sjo.niːɐ.tət
Umfunktionierung	ˈʔʊm.fʊŋk.t͡sjoː.niː.ʁʊŋ
Umfunktionierungen	ˈʔʊm.fʊŋk.t͡sjoː.niː.ʁʊ.ŋən
umgab	ʔʊm.ˈɡaːp
Umgang	ˈʔʊm.ɡaŋ
Umgangssprache	ˈʔʊm.ɡaŋs.ʃpʁaː.xə
umgangssprachlich	ˈʔʊm.ɡaŋs.ʃpʁaːx.lɪç
umgebaut	ˈʊm.ɡə.baʊ̯t
umgeben	ʔʊm.ˈɡeː.bən
umgebend	ʔʊm.ˈɡeː.bənt
umgebenden	ʊm.ˈɡeː.bən.dən
Umgebung	ʔʊm.ˈɡeː.bʊŋ
umgehen	ʊm.ˈɡeː.ən
umgehend	ʔʊm.ˈɡeː.ənt
Umgehung	ʔʊm.ˈɡeː.ʊŋ
Umgehungen	ʔʊm.ˈɡeː.ʊ.ŋən
Umgekehrt	ˈʊm.ɡə.keːɐt
umgekehrt	ˈʔʊm.ɡə.keːɐt
umgekehrten	ˈʔʊm.ɡə.keːɐ.tən
umgelegt	ˈʔʊm.ɡə.leːkt
umgesetzt	ˈʔʊm.ɡə.zɛt͡st
umgesiedelt	ˈʔʊm.ɡə.ziː.dəlt
umgestiegen	ˈʔʊm.ɡə.ʃtiː.ɡən
umgewandelt	ˈʔʊm.ɡə.van.dəlt
umgrabend	ˈʔʊm.ɡʁaː.bənt
umhabend	ˈʔʊm.haː.bənt
umhebend	ˈʔʊm.heː.bənt
umher	ʔʊm.ˈheːɐ
umherirren	ʔʊm.ˈheːɐ.ʔɪ.ʁən
Umkehrwalze	ˈʔʊm.keːɐ.val.t͡sə
umkommend	ˈʔʊm.kɔ.mənt
Umland	ˈʔʊm.lant
Umlauf	ˈʔʊm.laʊ̯f
Umlaufbahn	ˈʔʊm.laʊ̯f.baːn
Umlaute	ˈʔʊm.laʊ̯.tə
umliegenden	ˈʔʊm.liː.ɡən.dən
umnehmend	ˈʔʊm.neː.mənt
Umorganisation	ˈʔʊm.ʔɔɐ.ɡa.niː.za.t͡sjoːn
Umorganisationen	ˈʔʊm.ʔɔɐ.ɡa.niː.za.t͡sjoː.nən
Umrandung	ʔʊm.ˈʁan.dʊŋ
Umrechnung	ˈʔʊm.ʁɛç.nʊŋ
ums	ˈʔʊms
Umsatz	ˈʔʊm.zat͡s
umschreibend	ʔʊm.ˈʃʁaɪ̯.bənt
umschriebene	ʔʊm.ˈʃʁiː.bə.nə
umschriebenem	ʔʊm.ˈʃʁiː.bə.nəm
umschriebenen	ʔʊm.ˈʃʁiː.bə.nən
umschriebener	ʔʊm.ˈʃʁiː.bə.nɐ
umschriebenes	ʔʊm.ˈʃʁiː.bə.nəs
umschwebend	ʔʊm.ˈʃveː.bənt
Umsetzer	ˈʔʊm.zɛ.t͡sɐ
Umsetzung	ˈʔʊm.zɛ.t͡sʊŋ
umso	ˈʔʊm.zoː
umsonst	ʔʊm.ˈzɔnst
Umsorgt	ʔʊm.ˈzɔʁɡt
Umstand	ˈʔʊm.ʃtant
Umstellung	ˈʔʊm.ʃtɛ.lʊŋ
umstimmend	ˈʔʊm.ʃtɪ.mənt
umstritten	ʔʊm.ˈʃtʁɪ.tən
umstrittenen	ʔʊm.ˈʃtʁɪ.tə.nən
umtreibend	ˈʔʊm.tʁaɪ̯.bənt
Umwandlung	ˈʔʊm.van.tlʊŋ
umweglos	ˈʔʊm.veːk.loːs
Umwelt	ˈʔʊm.vɛlt
Umweltausschusses	ˈʔʊm.vɛlt.ʔaʊ̯s.ʃʊ.səs
Umweltauto	ˈʔʊm.vɛlt.ʔaʊ̯.toː
Umweltberatung	ˈʔʊm.vɛlt.bə.ʁaː.tʊŋ
Umweltbewegung	ˈʔʊm.vɛlt.bə.veː.ɡʊŋ
Umweltbewusstsein	ˈʔʊm.vɛlt.bə.vʊst.zaɪ̯n
umweltfreundlich	ˈʔʊm.vɛlt.fʁɔʏ̯nt.lɪç
Umweltinstituts	ˈʔʊm.vɛlt.ʔɪns.tiː.tʊt͡s
Umweltminister	ˈʔʊm.vɛlt.miː.nɪs.tɐ
Umweltministerin	ˈʔʊm.vɛlt.miː.nɪs.tɐ.ʁɪn
Umweltministerium	ˈʔʊm.vɛlt.miː.nɪs.teː.ʁɪ.ʊm
Umweltpolitik	ˈʔʊm.vɛlt.poː.liː.tɪk
Umweltprobleme	ˈʔʊm.vɛlt.pʁoː.bleː.mə
umweltschonende	ˈʔʊm.vɛlt.ʃoː.nən.də
Umweltschutz	ˈʔʊm.vɛlt.ʃʊt͡s
Umweltschutzes	ˈʔʊm.vɛlt.ʃʊ.t͡səs
Umweltschutzorganisation	ˈʔʊm.vɛlt.ʃʊt͡s.ʔɔɐ.ɡaː.niː.za.t͡sjoːn
Umwelttag	ˈʔʊm.vɛlt.taːk
umwerbend	ʔʊm.ˈvɛɐ.bənt
umwidmend	ˈʔʊm.vɪt.mənt
umzufunktionieren	ˈʔʊm.t͡suː.fʊŋk.t͡sjo.niː.ʁən
Umzug	ˈʔʊm.t͡suːk
umzugehen	ˈʔʊm.t͡suː.ɡeː.ən
un	ˈʔʊn
una	ˈʔuː.naː
unausrottbaren	ʔʊn.ʔaʊ̯s.ˈʁɔt.baː.ʁən
unbedingt	ˈʔʊn.beː.dɪŋt
unbedingtes	ˈʔʊn.beː.dɪŋ.təs
unbefangen	ˈʔʊn.bə.faŋ.ən
unbefristet	ˈʔʊn.bə.fʁɪs.tət
Unbehagen	ˈʔʊn.bə.haː.ɡən
unbekannt	ˈʔʊn.bə.kant
unbekannte	ˈʔʊn.bə.kan.tə
unbekannten	ˈʔʊn.bə.kan.tən
Unbekannten	ˈʔʊn.bə.kan.tən
unbemannten	ˈʔʊn.bə.man.tən
unbeschadet	ˈʔʊn.bə.ʃaː.dət
unbeschriebene	ˈʔʊn.bə.ʃʁiː.bə.nə
unbeschriebenem	ˈʔʊn.bə.ʃʁiː.bə.nəm
unbeschriebenen	ˈʔʊn.bə.ʃʁiː.bə.nən
unbeschriebener	ˈʔʊn.bə.ʃʁiː.bə.nɐ
unbeschriebenes	ˈʔʊn.bə.ʃʁiː.bə.nəs
unbesetzt	ˈʔʊn.bə.zɛt͡st
unbestimmte	ˈʔʊn.bə.ʃtɪm.tə
unbestritten	ˈʔʊn.bə.ʃtʁɪ.tən
unbewaffnet	ˈʔʊn.bə.vaf.nət
unbezahlt	ˈʔʊn.bə.t͡saːlt
und	ˈʔʊnt
Und	ˈʔʊnt
Underdog	ˈʔan.dɐ.dɔɡ
Underdogs	ˈʔan.dɐ.dɔɡs
undergraduates	ʔan.də.ˈɡrɛ.djʊ.ət͡s
Underground	ˈʔan.dɐ.ɡraʊ̯nt
undoder	ˈʔʊnt.ʔoː.dɐ
undsoweiter	ʔʊnt.zoː.ˈvaɪ̯.tɐ
Unebenheit	ˈʔʊn.ʔeː.bən.haɪ̯t
uneinig	ˈʔʊn.ʔaɪ̯.nɪç
uneinnehmbar	ʔʊn.ʔaɪ̯n.ˈneːm.baːɐ
unendlich	ʔʊn.ˈʔɛnt.lɪç
unendliche	ʔʊn.ˈʔɛnt.lɪ.çə
unentwegt	ʔʊn.ʔɛnt.ˈveːkt
unentwirrbar	ʔʊn.ʔɛnt.ˈvɪʁ.baːɐ
unerkannt	ˈʔʊn.ʔɛɐ.kant
unerwartet	ˈʔʊn.ʔɛɐ.vaɐ.tət
UNESCO	ʔuː.ˈnɛs.koː
Unfall	ˈʔʊn.fal
Unfallflucht	ˈʔʊn.fal.flʊxt
Unfallhilfe	ˈʔʊn.fal.hɪl.fə
Unfallort	ˈʔʊn.fal.ʔɔɐt
Unfallstelle	ˈʔʊn.fal.ʃtɛ.lə
Unfallursache	ˈʔʊn.fal.ʔuːɐ.za.xə
unfein	ˈʔʊn.faɪ̯n
unfreiwillig	ˈʔʊn.fʁaɪ̯.vɪ.lɪç
ungarische	ˈʔʊŋ.ɡaː.ʁɪ.ʃə
ungarischen	ˈʔʊŋ.ɡa.ʁɪ.ʃən
Ungarn	ˈʔʊŋ.ɡaːɐn
ungebetenen	ˈʔʊn.ɡə.beː.tə.nən
ungebrochener	ˈʔʊn.ɡə.bʁɔx.ən.ɐ
ungedruckt	ˈʔʊn.ɡə.dʁʊkt
Ungeheuer	ˈʔʊn.ɡə.hɔʏ̯ɐ
ungenauere	ˈʔʊn.ɡə.naʊ̯.ɐ.ʁə
Ungenauigkeit	ˈʔʊn.ɡə.naʊ̯.ɪç.kaɪ̯t
ungerecht	ˈʔʊn.ɡə.ʁɛçt
Ungereimtheiten	ˈʔʊn.ɡə.ʁaɪ̯mt.haɪ̯.tən
ungeschlagen	ˈʔʊn.ɡə.ʃlaː.ɡən
ungesund	ˈʔʊn.ɡə.zʊnt
ungewohnte	ˈʔʊn.ɡə.voːn.tə
ungeziemend	ˈʔʊn.ɡə.t͡siː.mənt
Unglaubens	ˈʔʊn.ɡlaʊ̯.bəns
Unglaublich	ʔʊn.ˈɡlaʊ̯p.lɪç
ungleich	ˈʔʊ.ɡlaɪ̯ç
Unheil	ˈʔʊn.haɪ̯l
unheimelige	ˈʔʊn.haɪ̯.mə.lɪ.ɡə
unheimlich	ˈʔʊn.haɪ̯m.lɪç
unhygienisch	ˈʔʊn.hyːɡ.jeː.nɪʃ
Uni	ˈʔʊ.niː
Unica	ˈʔuː.niː.kaː
Unicef	ˈʔuː.niː.t͡sɛf
Unicode	ˈʔjʊ.nɪ.kəʊd
Uniformen	ʔʊ.niː.ˈfɔʁ.mən
Uniklinik	ˈʔʊ.niː.kliː.nɪk
Unikum	ˈʔʊ.niː.kʊm
Union	ʔʊn.ˈjoːn
Unionen	ʔʊn.ˈjoː.nən
Unionist	ʔʊn.joː.ˈnɪst
Unionisten	ʔʊn.joː.ˈnɪs.tən
Unionszwangs	ʔʊn.ˈjoːns.t͡svaŋs
Unipolarmaschine	ʔʊ.niː.poː.ˈlaːʁ.ma.ʃiː.nə
unit	ˈjuː.nɪt
Unit	ˈjuː.nɪt
unitarisch	ʔʊniː.ˈtaː.ʁɪʃ
United	jʊ.ˈnaɪ̯.tɪd
Universal	ʔʊ.niː.vɛɐ.ˈzaːl
Universalerbe	ʔʊniː.vɛɐ.ˈzaːl.ʔɛɐ.bə
Universalerben	ʔʊniː.vɛɐ.ˈzaːl.ʔɛɐ.bən
Universiade	ʔʊ.niː.vɛɐ.ˈzjaː.də
Universiaden	ʔʊ.niː.vɛɐ.ˈzjaː.dən
University	jʊ.nɪ.ˈvœɐ.sɪ.tiː
Universum	ʔʊ.niː.ˈvɛʁ.zʊm
Universums	ʔʊ.niː.ˈvɛɐ.zʊms
Unix	ˈʔjʊ.nɪks
Unkenntnis	ˈʔʊn.kɛnt.nɪs
unkeuschen	ˈʔʊn.kɔʏ̯.ʃən
unklar	ˈʔʊn.klaːɐ
unkollegial	ˈʔʊn.kɔ.leːɡ.jaːl
unkonventionell	ˈʔʊn.kɔn.vɛn.t͡sjoː.nɛl
Unlimited	ʔan.ˈlɪ.mɪ.tɪd
unmittelbar	ˈʔʊn.mɪ.təl.baːɐ
Unmittelbar	ˈʔʊn.mɪ.təl.baːɐ
unmittelbare	ˈʔʊn.mɪ.təl.baː.ʁə
unmittelbaren	ˈʔʊn.mɪ.təl.baː.ʁən
unmittelbarer	ˈʔʊn.mɪ.təl.baː.ʁɐ
Unmut	ˈʔʊn.muːt
unnachahmlich	ˈʔʊn.naːx.ʔaːm.lɪç
UNO	ˈʔuː.noː
unparteiisch	ˈʔʊn.paɐ.taɪ̯.ɪʃ
unparteiischen	ˈʔʊn.paʁ.taɪ̯.ɪ.ʃən
Unparteiischer	ˈʔʊn.paɐ.taɪ̯.ɪ.ʃɐ
unpoetisch	ˈʔʊn.poː.eː.tɪʃ
unpolitisch	ˈʔʊn.poː.liː.tɪʃ
unproportioniert	ˈʔʊn.pʁoː.pɔɐ.t͡sjoː.niːɐt
Unrat	ˈʔʊn.ʁaːt
unrationell	ˈʔʊn.ʁa.t͡sjoː.nɛl
unreal	ˈʔʊn.ʁeː.aːl
unrealistisch	ˈʔʊn.ʁeː.a.lɪs.tɪʃ
unreell	ˈʔʊn.ʁeː.ʔɛl
Unruhen	ˈʔʊn.ʁuː.ən
unruhig	ˈʔʊn.ʁuː.ɪç
uns	ˈʔʊns
Unschuldslamm	ˈʔʊn.ʃʊlt͡s.lam
unser	ˈʔʊn.zɐ
Unser	ˈʔʊn.zɐ
unsere	ˈʔʊn.zɐ.ʁə
unserem	ˈʔʊn.zɐ.ʁəm
unserer	ˈʔʊn.zɐ.ʁɐ
unseres	ˈʔʊn.zɐ.ʁəs
unsicher	ˈʔʊn.sɪ.çɐ
Unsicherheiten	ˈʔʊn.zɪ.çɐ.haɪ̯.tən
Unsinn	ˈʔʊn.zɪn
unsozial	ˈʔʊn.zoː.t͡sjaːl
unsportlichen	ˈʔʊn.ʃpɔɐt.lɪ.çən
unsre	ˈʔʊns.ʁə
Unsre	ˈʔʊns.ʁə
Unstimmigkeiten	ˈʔʊn.ʃtɪ.mɪç.kaɪ̯.tən
unteilbar	ʔʊn.ˈtaɪ̯l.baːɐ
unteilbaren	ʔʊn.ˈtaɪ̯l.baː.ʁən
unten	ˈʔʊn.tən
unter	ˈʔʊn.tɐ
Unter	ˈʔʊn.tɐ
Unterart	ˈʔʊn.tɐ.ʔaːɐt
unterbelegt	ˈʔʊn.tɐ.bə.leːkt
Unterbezirke	ˈʔʊn.tɐ.bə.t͡siːɐ.kə
unterbinden	ʔʊn.tɐ.ˈbɪn.dən
unterbleibend	ʔʊn.tɐ.ˈblaɪ̯.bənt
Unterbrechung	ʔʊn.tɐ.ˈbʁɛ.çʊŋ
Unterbringung	ˈʔʊn.tɐ.bʁɪŋ.ʊŋ
unterbrochen	ʔʊn.tɐ.ˈbʁɔx.ən
unterdessen	ʔʊn.tɐ.ˈdɛ.sən
untere	ˈʔʊn.tɐ.ʁə
Untere	ˈʔʊn.tɐ.ʁə
untereinander	ʔʊn.tɐ.ʔaɪ̯.ˈnan.dɐ
unteren	ˈʔʊn.tɐ.ʁən
unterentwickelt	ˈʔʊn.tɐ.ʔɛnt.vɪ.kəlt
unterer	ˈʔʊn.tɐ.ʁɐ
Unterfangen	ʔʊn.tɐ.ˈfaŋ.ən
Untergang	ˈʔʊn.tɐ.ɡaŋ
Untergebenem	ʔʊn.tɐ.ˈɡeː.bə.nəm
untergebracht	ˈʔʊn.tɐ.ɡə.bʁaxt
untergegangenen	ˈʔʊn.tɐ.ɡə.ɡaŋ.ən.ən
untergehen	ˈʔʊn.tɐ.ɡeː.ən
untergeordnet	ˈʔʊn.tɐ.ɡə.ʔɔɐt.nət
untergeordnete	ˈʔʊn.tɐ.ɡə.ʔɔɐt.nə.tə
Untergeschoss	ˈʔʊn.tɐ.ɡə.ʃɔs
untergetauchte	ˈʔʊn.tɐ.ɡə.taʊ̯x.tə
untergliedert	ʔʊn.tɐ.ˈɡliː.dɐt
untergrabend	ʔʊn.tɐ.ˈɡʁaː.bənt
Untergrund	ˈʔʊn.tɐ.ɡʁʊnt
Untergrundorganisation	ˈʔʊn.tɐ.ɡʁʊnt.ʔɔɐ.ɡaː.niː.za.t͡sjoːn
Untergrundschriftstellers	ˈʔʊn.tɐ.ɡʁʊnt.ʃʁɪft.ʃtɛ.lɐs
Unterhaching	ʔʊn.tɐ.ˈha.xɪŋ
unterhalb	ˈʔʊn.tɐ.halp
unterhalten	ʔʊn.tɐ.ˈhal.tən
unterhaltsam	ʔʊn.tɐ.ˈhalt.zaːm
unterhaltspflichtig	ˈʔʊn.tɐ.halt͡s.p͡flɪç.tɪç
Unterhaltung	ʔʊn.tɐ.ˈhal.tʊŋ
Unterhaus	ˈʔʊn.tɐ.haʊ̯s
unterhielt	ʔʊn.tɐ.ˈhiːlt
unterirdischer	ˈʔʊn.tɐ.ʔɪɐ.dɪ.ʃɐ
unterjochtes	ʔʊn.tɐ.ˈjɔx.təs
unterkommen	ˈʔʊn.tɐ.kɔ.mən
unterkommend	ˈʔʊn.tɐ.kɔ.mənt
Unterkommens	ˈʔʊn.tɐ.kɔ.məns
unterlag	ʔʊn.tɐ.ˈlaːk
Unterlagen	ˈʔʊn.tɐ.laː.ɡən
unterliegen	ʔʊn.tɐ.ˈliː.ɡən
unterliegt	ʔʊn.tɐ.ˈliːkt
unterm	ˈʔʊn.tɐm
unternahm	ʔʊn.tɐ.ˈnaːm
unternahmen	ʔʊn.tɐ.ˈnaː.mən
Unternehmen	ʔʊn.tɐ.ˈneː.mən
unternehmend	ʔʊn.tɐ.ˈneː.mənt
Unternehmens	ʔʊn.tɐ.ˈneː.məns
Unternehmensleiter	ʔʊn.tɐ.ˈneː.məns.laɪ̯.tɐ
Unternehmensleitern	ʔʊn.tɐ.ˈneː.məns.laɪ̯.tɐn
Unternehmensleiters	ʔʊn.tɐ.ˈneː.məns.laɪ̯.tɐs
Unternehmer	ʔʊn.tɐ.ˈneː.mɐ
unternommen	ʔʊn.tɐ.ˈnɔ.mən
unterprivilegiert	ˈʔʊn.tɐ.pʁiː.viː.leː.ɡiːɐt
Unterricht	ˈʔʊn.tɐ.ʁɪçt
unterrichtet	ʔʊn.tɐ.ˈʁɪç.tət
unterrichtsbegleitend	ˈʔʊn.tɐ.ʁɪçt͡s.bə.ɡlaɪ̯.tənt
untersagt	ʔʊn.tɐ.ˈzaːkt
unterscheiden	ʔʊn.tɐ.ˈʃaɪ̯.dən
unterscheidet	ʔʊn.tɐ.ˈʃaɪ̯.dət
Unterscheidung	ʔʊn.tɐ.ˈʃaɪ̯.dʊŋ
unterschiebend	ˈʔʊn.tɐ.ʃiː.bənt
unterschied	ˈʔʊn.tɐ.ʃiːt
Unterschied	ˈʔʊn.tɐ.ʃiːt
Unterschiede	ˈʔʊn.tɐ.ʃiː.də
unterschieden	ʔʊn.tɐ.ˈʃiː.dən
Unterschieden	ʔʊn.tɐ.ˈʃiː.dən
unterschiedlich	ˈʔʊn.tɐ.ʃiːt.lɪç
unterschiedliche	ˈʔʊn.tɐ.ʃiːt.lɪ.çə
unterschiedlichen	ˈʔʊn.tɐ.ʃiːt.lɪ.çən
unterschiedlicher	ˈʔʊn.tɐ.ʃiː.tlɪ.çɐ
unterschiedlichsten	ˈʔʊn.tɐ.ʃiːt.lɪç.stən
Unterschlupf	ˈʔʊn.tɐ.ʃlʊp͡f
unterschreibend	ʔʊn.tɐ.ˈʃʁaɪ̯.bənt
Unterschriftenaktion	ˈʔʊn.tɐ.ʃʁɪf.tən.ʔak.t͡sjoːn
unterseeisch	ˈʔʊn.tɐ.zeː.ɪʃ
unterstand	ˈʔʊn.tɐ.ʃtant
unterstellt	ˈʔʊn.tɐ.ˈʃtɛlt
unterstreicht	ʔʊn.tɐ.ˈʃtʁaɪ̯çt
untersuchen	ʔʊn.tɐ.ˈzuː.xən
untersucht	ʔʊn.tɐ.ˈzuːxt
untersuchte	ʔʊn.tɐ.ˈzuːx.tə
untersuchten	ʔʊn.tɐ.ˈzuːx.tən
Untersuchung	ʔʊn.tɐ.ˈzuː.xʊŋ
Untersuchungen	ˈʔʊn.tɐ.zʊ.xʊ.ŋən
Untersuchungsgefangene	ʔʊn.tɐ.ˈzuː.xʊŋs.ɡə.fa.ŋə.nə
Untersuchungsgefangenen	ʔʊn.tɐ.ˈzuː.xʊŋs.ɡə.fa.ŋə.nən
Untertan	ˈʔʊn.tɐ.taːn
untertauchen	ˈʔʊn.tɐ.taʊ̯x.ən
unterteilen	ʔʊn.tɐ.ˈtaɪ̯.lən
unterteilt	ʔʊn.tɐ.ˈtaɪ̯lt
Unterteilung	ʔʊn.tɐ.ˈtaɪ̯.lʊŋ
Untertitel	ˈʔʊn.tɐ.tiː.təl
Untertiteln	ʔʊn.tɐ.ˈtiː.təln
untertreibend	ʔʊn.tɐ.ˈtʁaɪ̯.bənt
unterwarfen	ʔʊn.tɐ.ˈvaʁ.fən
unterwegs	ˈʔʊn.tɐ.veːks
Unterwelt	ˈʔʊn.tɐ.vɛlt
unterworfen	ʔʊn.tɐ.ˈvɔɐ.fən
unterzeichnet	ʔʊn.tɐ.ˈt͡saɪ̯ç.nət
unterzeichnete	ʔʊn.tɐ.ˈt͡saɪ̯ç.nə.tə
unterzuordnen	ˈʔʊn.tɐ.t͡suː.ʔɔɐ.dnən
unverbrauchte	ˈʔʊn.fɛɐ.bʁaʊ̯x.tə
unvergessen	ʔʊn.fɛɐ.ˈɡɛ.sən
unverheiratet	ˈʔʊn.fɛɐ.haɪ̯.ʁaː.tət
Unverkennbar	ʔʊn.fɛɐ.ˈkɛn.baːɐ
unverkennbares	ʔʊn.fɛɐ.ˈkɛn.baː.ʁəs
unvermittelt	ˈʔʊn.fɛɐ.mɪ.təlt
unvollendet	ˈʔʊn.fɔl.ʔɛn.dət
Unvollkommenheit	ˈʔʊn.fɔl.kɔ.mən.haɪ̯t
unvoreingenommen	ˈʔʊn.foːɐ.ʔaɪ̯n.ɡə.nɔ.mən
unvoreingenommene	ˈʔʊn.foːɐ.ʔaɪ̯n.ɡə.nɔ.mə.nə
unvoreingenommenem	ˈʔʊn.foːɐ.ʔaɪ̯n.ɡə.nɔ.mə.nəm
unvoreingenommenen	ˈʔʊn.foːɐ.ʔaɪ̯n.ɡə.nɔ.mə.nən
unvoreingenommener	ˈʔʊn.foːɐ.ʔaɪ̯n.ɡə.nɔ.mə.nɐ
unvoreingenommenes	ˈʔʊn.foːɐ.ʔaɪ̯n.ɡə.nɔ.mə.nəs
Unvoreingenommenheit	ˈʔʊn.foːɐ.ʔaɪ̯n.ɡə.nɔ.mən.haɪ̯t
unwahrscheinlich	ˈʔʊn.vaːɐ.ʃaɪ̯n.lɪç
unweigerlich	ˈʔʊn.vaɪ̯.ɡɐ.lɪç
Unziale	ʔʊn.ˈt͡sjaː.lə
Unzialschrift	ʔʊn.ˈt͡sjaːl.ʃʁɪft
unziemend	ˈʔʊn.t͡siː.mənt
unzufrieden	ˈʔʊn.t͡suː.fʁiː.dən
up	ˈʔap
Up'n	ˈʔapn
Upgrade	ˈʔʊp.ɡreɪd
upright	ˈʔap.raɪ̯t
Upstream	ˈʔap.striːm
Ur	ˈʔuːɐ
Urahn	ˈʔuːɐ.ʔaːn
uralaltaisch	ʔuː.ˈʁaːl.ʔal.ˈtaː.ɪʃ
uralte	ʔuːɐ.ˈʔal.tə
uralten	ʔuːɐ.ˈʔal.tən
Uran	ʔuː.ˈʁaːn
Uranus	ʔʊ.ˈʁaː.nʊs
uraufgefuehrt	ˈʔuːɐ.ʔaʊ̯f.ɡə.fyːɐt
Urban	ˈʔʊʁ.baːn
Urbar	ˈʔuːɐ.baːɐ
urbs	ˈʔʊʁps
Urelemente	ˈʔuːɐ.ʔɛlə.mɛn.tə
Urganch	ˈʔuːɐ.ɡanç
Urgeschichte	ˈʔuːɐ.ɡə.ʃɪç.tə
Urgrosseltern	ˈʔuːɐ.ɡʁoːs.ʔɛl.tɐn
Urin	ʔuː.ˈʁiːn
Urinieren	ʔuː.ʁiː.ˈniː.ʁən
Urknall	ˈʔuːɐ.knal
Urkunde	ˈʔʊɐ.kʊn.də
urkundlich	ˈʔuːɐ.kʊnt.lɪç
Urlaub	ˈʔuːɐ.laʊ̯p
urlaubend	ˈʔuːɐ.laʊ̯.bənt
Urnengang	ˈʔʊɐ.nən.ɡaŋ
Urproduktion	ˈʔuːɐ.pʁoː.dʊk.t͡sjoːn
Urproduktionen	ˈʔuːɐ.pʁoː.dʊk.t͡sjoː.nən
Ursache	ˈʔuːɐ.za.xə
Ursachen	ˈʔuːɐ.za.xən
Ursprung	ˈʔuːɐ.ʃpʁʊŋ
Ursprungs	ˈʔuːɐ.ʃpʁʊŋs
Ursula	ˈʔʊʁ.zuː.laː
Urteil	ˈʔʊʁ.taɪ̯l
Urteile	ˈʔʊɐ.taɪ̯.lə
Urtext	ˈʔuːɐ.tɛkst
Uruguay	ˈʔuː.ʁuː.ɡʊaɪ̯
uruguayisch	ʔuː.ʁuː.ˈɡva.jɪʃ
uruguayischer	ʔuː.ʁuː.ˈɡva.jɪ.ʃɐ
Uruk	ˈʔuː.ʁʊk
us	ˈas
Usancen	ʔyː.ˈsã.sən
Usedom	ˈʔuː.zə.dɔm
Usern	ˈjuː.zɐn
usuell	ʔuː.zuː.ˈɛl
Utopia	ʔuː.ˈtoː.piː.aː
Utopias	ʔuː.ˈtoː.piː.aːs
Uygun	ˈʔʊ.iː.ɡʊn
V	ˈfaʊ̯
V.	ˈfaʊ̯
Vaganten	va.ˈɡan.tən
Vajra	ˈvaj.ʁa
Vakua	ˈvaː.kuː.aː
Vakuum	ˈvaː.kuː.ʔʊm
Vakuummeter	ˈvaː.kuː.ʔʊm.meː.tɐ
Vakuummetern	ˈvaː.kuː.ʔʊm.meː.tɐn
Vakuummeters	ˈvaː.kuː.ʔʊm.meː.tɐs
Vakuums	ˈvaː.kuː.ʔʊms
vakuumverpacktem	ˈvaː.kuː.ʔʊm.fɛɐ.pak.təm
vakuumverpackter	ˈvaː.kuː.ʔʊm.fɛɐ.pak.tɐ
vakuumverpacktes	ˈvaː.kuː.ʔʊm.fɛɐ.pak.təs
Valais	va.ˈlɛ
Valdez	val.ˈdɛs
Valentine	va.lɛn.ˈtiː.nə
Valenzuela	va.lən.t͡suː.ˈeːla
Valve	ˈvaːlv
Vampire	vam.ˈpiː.ʁə
Vampires	ˈvɛm.paɪ̯.ɐs
Van	ˈfan
van	ˈvɛn
Vandalismus	van.daː.ˈlɪs.mʊs
Vanessa	va.ˈnɛ.sa
Vapeur	va.ˈpøːɐs
Vaquero	va.ˈkeː.roː
variabel	va.ʁiː.ˈaː.bəl
variable	va.ʁiː.ˈaː.blə
Variable	va.ʁiː.ˈaː.blə
variablem	va.ʁiː.ˈaː.bləm
variablen	va.ʁiː.ˈaː.blən
Variablen	va.ʁiː.ˈaː.blən
variabler	va.ʁiː.ˈaː.blɐ
variablere	va.ʁiː.ˈaː.blɐ.ʁə
variablerem	va.ʁiː.ˈaː.blɐ.ʁəm
variableren	va.ʁiː.ˈaː.blɐ.ʁən
variablerer	va.ʁiː.ˈaː.blɐ.ʁɐ
variableres	va.ʁiː.ˈaː.blɐ.ʁəs
variables	va.ʁiː.ˈaː.bləs
Variant	va.ʁiː.ˈant
variant	vaː.ʁɪ.ˈant
Variante	va.ʁiː.ˈan.tə
Varianten	va.ʁiː.ˈan.tən
Varianz	va.ʁiː.ˈant͡s
Variation	va.ʁiː.a.ˈt͡sjoːn
Variationen	va.ʁiː.a.ˈt͡sjoː.nən
Variationsbreite	va.ʁiː.a.ˈt͡sjoːns.bʁaɪ̯.tə
Variationsbreiten	va.ʁiː.a.ˈt͡sjoːns.bʁaɪ̯.tən
variieren	va.ʁiː.ˈʔiː.ʁən
variiert	va.ʁiː.ˈʔiːɐt
Variola	va.ʁiː.ˈoː.laː
Variole	va.ʁiː.ˈoː.lə
Variolen	va.ʁiː.ˈoː.lən
Variometer	va.ʁiː.oː.ˈmeː.tɐ
Variometern	va.ʁiː.oː.ˈmeː.tɐn
