Form	Pronunciation
Filial	filjaːl
fille	filə
fillen	filən
film	film
fils	fis
Filter	filtɐ
filtere	filtəʁə
filteren	filtəʁən
filz	filt͡s
finale	finɑl
Finall	finɑl
Firma	fiʁmaː
firmung	fiʁmuŋ
firwat	fiɐ̯vaːt
Fischi	fiʃiː
fisele	fizələ
fiselen	fizələn
fiselree	fizəlʁeː
fiselreen	fizəlʁeːn
Fixfeier	fiksfɑɪ̯ɐ
Fixspoun	fiksʃpəʊ̯n
fize	fiːt͡sə
fizen	fiːt͡sən
flaach	flaːχ
flackere	flɑkəʁə
flackeren	flɑkəʁən
Fläiss	flæːɪ̯s
fläisse	flæːɪ̯sə
fläisseg	flæːɪ̯səɕ
fläissen	flæːɪ̯sən
Flam	flaːm
Flame	flaːmə
flamen	flaːmən
flämesch	flɛːməʃ
flantermaus	flɑntɐmaːus
flantesseg	flɑntəsəɕ
Fläsch	flæʃ
fläschelche	flæʃəlɕə
fläschelchen	flæʃəlɕən
flätsch	flæt͡ʃ
flauscheg	flæːʊ̯ʃəɕ
Fleck	flæk
flécke	flekə
flécken	flekən
fleege	fleːʑə
fleegen	fleːʑən
Fleesch	fleːʃ
fleeschwollef	fleːʃwoləf
fleete	fleːtə
fleeten	fleːtən
fléie	flɜɪ̯ə
fléien	flɜɪ̯ən
Flemm	flæm
flemmseg	flæmsəɕ
flénk	fleŋk
Flënt	flənt
flësseg	fləsəɕ
Flicht	fliɕt
Fliger	fliːʑɐ
Flillek	flilek
flom	floːm
Floss	flos
flott	flot
flou	fləʊ̯
Floumaart	fləʊ̯maːʁt
flu	fluː
Fluch	fluχ
fluche	fluχə
fluchen	fluχən
Fluchhafen	fluːχhaːfən
Flughafe	fluːχhaːfə
Flughafen	fluːχhaːfən
flüstere	flystəʁə
flüsteren	flystəʁən
Flütt	flyt
fochs	foks
focke	fokə
focken	fokən
fofzeg	foft͡səɕ
fofzéng	foft͡seŋ
Föhn	føːn
Foire	fwaːʁ
folleche	foləɕə
follechen	foləɕən
Folter	foltɐ
fonctionnéiere	foŋksjoːnɜɪ̯əʁə
fonctionnéieren	foŋksjoːnɜɪ̯əʁən
Fonke	foŋkə
fonkelnei	foŋkəlnɑɪ̯
Fonken	foŋkən
foosche	foːʃə
fooschen	foːʃən
Football	futbɑl
footing	fuːtiŋ
forell	foʁæl
Form	fɔʁm
forme	fɔʁmə
formen	fɔʁmən
Forschette	fɔʁʃæt
fort	fɔʁt
fortfléie	fɔʁtflɜɪ̯ə
fortfléien	fɔʁtflɜɪ̯ən
fortgoe	fɔʁtɡoːə
fortgoen	fɔʁtɡoːən
fortlafe	fɔʁtlaːfə
fortlafen	fɔʁtlaːfən
fortschécke	fɔʁt͡ʃekə
fortschécken	fɔʁt͡ʃekən
Fotell	foːtæl
foto	fotoː
Fotoapparat	fotoːɑpɑʁaːt
Fotograf	fotoːɡʁaːf
Fouer	fəʊ̯ɐ
Foulard	fulaːʁ
Fouss	fəʊ̯s
Foussball	fəʊ̯sbɑl
Foussgänger	fəʊ̯sɡæŋɐ
Foussgängerzon	fəʊ̯sɡæŋɐt͡soːn
foussteppech	fəʊ̯stæpəɕ
fra	fʁaː
Fracht	fʁɑχt
frachtschëff	fʁɑχt͡ʃəf
fräi	fʁæːɪ̯
fräie	fʁæːɪ̯ə
fräien	fʁæːɪ̯ən
Fräiheet	fʁæːɪ̯heːt
fräiwëlleg	fʁæːɪ̯vələɕ
Fräizäit	fʁæːɪ̯t͡sæːɪ̯t
François	fʁɑ̃ːswɑ
Françoise	fʁɑ̃ːswɑs
Frang	fʁɑŋ
Frankräich	fʁɑŋkʁæːɪ̯ɕ
franséisch	fʁɑnzɜɪ̯ʃ
Fransous	fʁɑnzəʊ̯s
Fräsch	fʁæʃ
fräschmann	fʁæʃmɑn
Frascht	fʁɑʃt
fraschtknupp	fʁɑʃtknup
frech	fʁæɕ
Freed	fʁeːt
Freedefeier	fʁeːdəfɑɪ̯ɐ
fréi	fʁɜɪ̯
Freideg	fʁɑɪ̯dəɕ
freides	fʁɑɪ̯dəs
freie	fʁɑɪ̯ə
freien	fʁɑɪ̯ən
freier	fʁɑɪ̯ɐ
fréier	fʁɜɪ̯ɐ
fréiere	fʁɜɪ̯əʁə
fréieren	fʁɜɪ̯əʁən
Freiesch	fʁɑɪ̯əʃ
Fréijor	fʁɜɪ̯joːʁ
frell	fʁæl
Frënd	fʁənt
Frëndin	fʁəndin
frëndlech	fʁəndləɕ
Frëndschaft	fʁənt͡ʃɑft
frëndschaftlech	fʁənt͡ʃɑftləɕ
frësch	fʁəʃ
frettche	fʁæt͡ɕə
frettchen	fʁæt͡ɕən
Fridde	fʁidə
Fridden	fʁidən
friddlech	fʁidləɕ
friem	fʁiə̯m
frieme	fʁiə̯mə
friemen	fʁiə̯mən
friesse	fʁiə̯sə
friessen	fʁiə̯sən
Frigidaire	fʁiʒidɛːʁ
Frigo	fʁiɡoː
fritt	fʁit
Frittebud	fʁitəbuːt
fro	fʁoː
froe	fʁoːə
froen	fʁoːən
fromm	fʁom
fronze	fʁont͡sə
fronzen	fʁont͡sən
frou	fʁəʊ̯
fruchtbar	fʁuχtbaːʁ
Fruucht	fʁuːχt
fuddele	fudələ
fuddelen	fudələn
Fudder	fudɐ
fuebele	fuə̯bələ
fuebelen	fuə̯bələn
Fuedem	fuə̯dəm
Fuendel	fuə̯ndəl
fuerchtbar	fuɐɕtbaːʁ
fuerdere	fuə̯dəʁə
fuerderen	fuə̯dəʁən
fuere	fuə̯ʁə
fueren	fuə̯ʁən
Fuerf	fuɐf
fuersche	fuɐʃə
fuerschen	fuɐʃən
fuerweg	fuɐvəɕ
Fuesbal	fuə̯sbaːl
Fuesent	fuə̯sənt
fueskostüm	fuə̯skostym
Führerschäin	fyːʁɐʃæːɪ̯n
füllfieder	fylfiə̯dɐ
fummele	fumələ
fummelen	fumələn
fusche	fuʃə
fuschen	fuʃən
futti	futi
futur	fytyːʁ
füügt	fyːɕt
Fuuss	fuːs
fuusseg	fuːsəɕ
gaangs	ɡaːŋs
Gaapse	ɡaːpsə
gaapsen	ɡaːpsən
gaardeboun	ɡaːʁdəbəʊ̯n
gaardenhaische	ɡaːʁdənhɑɪ̯sjə
Gaardenhaischen	ɡaːʁdənhɑɪ̯sjən
Gaart	ɡaːʁt
Gaascht	ɡaːʃt
gaaschtfrëndlech	ɡaːʃtfʁəndləɕ
Gaass	ɡaːs
Gäertner	ɡɛːɐtnɐ
Gaffe	ɡɑf
gäissel	ɡæːɪ̯səl
gäizeg	ɡæːɪ̯t͡səɕ
gäizhals	ɡæːɪ̯t͡shɑls
gakeg	ɡaːkəɕ
gal	ɡaːl
Gangster	ɡæŋstɐ
Gank	ɡɑŋk
Gäns	ɡæns
ganz	ɡɑnt͡s
gär	ɡɛːʁ
garage	ɡɑʁaːʃ
Garagë	ɡɑʁaːʒə
Garagen	ɡɑʁaːʒən
garantéiere	ɡɑʁɑ̃ːntɜɪ̯əʁə
garantéieren	ɡɑʁɑ̃ːntɜɪ̯əʁən
garçon	ɡɑʁsɑ̃ː
gare	ɡaːʁ
Gas	ɡaːs
Gaston	ɡɑstɑ̃ː
Gebai	ɡəbɑɪ̯
Gebaier	ɡəbɑɪ̯ɐ
gebastels	ɡəbɑstəls
gebéck	ɡəbek
Gebeess	ɡəbeːs
gebeessglas	ɡəbeːsɡlaːs
Gebëss	ɡəbəs
gebiet	ɡəbiə̯t
gebills	ɡəbils
gebilt	ɡəbilt
gebimmels	ɡəbiməls
Gebitt	ɡəbit
gebläers	ɡəblɛːɐs
Gebraddels	ɡəbʁɑdəls
Gebräicher	ɡəbʁæːɪ̯ɕɐ
gebräicherlech	ɡəbʁæːɪ̯ɕɐləɕ
gebrauch	ɡəbʁæːʊ̯χ
gebrode	ɡəbʁoːdə
gebroden	ɡəbʁoːdən
gebuert	ɡəbuɐt
Gebuertsdag	ɡəbuɐt͡sdaːχ
gebuertsdagskaart	ɡəbuɐt͡sdaːχskaːʁt
Gebuertsdagskuch	ɡəbuɐt͡sdaːχskuχ
Geck	ɡæk
geckeg	ɡækəɕ
geckegkeet	ɡækəɕkeːt
Geckenhaus	ɡækənhæːʊ̯s
geckse	ɡæksə
gecksen	ɡæksən
Gedeessems	ɡədeːsəms
Gedéiesch	ɡədɜɪ̯əʃ
gedëlleg	ɡədələɕ
gedicht	ɡədiɕt
Gedold	ɡədolt
Gedrécks	ɡədʁeks
Gedrénks	ɡədʁeŋks
gëeegent	ɡəeːʑənt
Geescht	ɡeːʃt
Geeschterbunn	ɡeːʃtɐbun
geess	ɡeːs
Gefaangene	ɡəfaːŋənə
Gefaangenen	ɡəfaːŋənən
gefale	ɡəfaːlə
gefalen	ɡəfaːlən
gefälleg	ɡəfæləɕ
Gefecht	ɡəfæɕt
geféierlech	ɡəfɜɪ̯ɐləɕ
Gefill	ɡəfil
Gefor	ɡəfoːʁ
Gëft	ɡəft
gëfteg	ɡəftəɕ
gehacktes	ɡəhɑktəs
gehässeg	ɡəhæsəɕ
geheie	ɡəhɑɪ̯ə
geheien	ɡəhɑɪ̯ən
Gehéier	ɡəhɜɪ̯ɐ
gehéiere	ɡəhɜɪ̯əʁə
gehéieren	ɡəhɜɪ̯əʁən
geheim	ɡəhɑɪ̯m
geheimnes	ɡəhɑɪ̯mnəs
Gehir	ɡəhiɐ̯
Gei	ɡɑɪ̯
géi	ɡɜɪ̯
Geier	ɡɑɪ̯ɐ
geiereg	ɡɑɪ̯əʁəɕ
Géigend	ɡɜɪ̯ʑənt
Géigendeel	ɡɜɪ̯ʑəndeːl
Géigner	ɡɜɪ̯ʑnɐ
géint	ɡɜɪ̯nt
géintiwwer	ɡɜɪ̯ndivɐ
Geisel	ɡɑɪ̯zəl
Gejäiz	ɡəʑæːɪ̯t͡s
gejirimiris	ɡəʑiʁimiʁis
gekréngelt	ɡəkʁeŋəlt
Gelänner	ɡəlænɐ
Geld	ɡælt
Geleeënheet	ɡəleːənheːt
geléierte	ɡəlɜɪ̯ɐtə
geléierten	ɡəlɜɪ̯ɐtən
gelldir	ɡældiɐ̯
gëlle	ɡələ
gëllen	ɡələn
gelunge	ɡəluŋə
gelungen	ɡəluŋən
Geméis	ɡəmɜɪ̯s
gemeng	ɡəmæŋ
gemittlech	ɡəmitləɕ
Genéck	ɡənek
genee	ɡəneː
genéiere	ʒənɜɪ̯əʁə
genéieren	ʒənɜɪ̯əʁən
genéisse	ɡənɜɪ̯sə
genéissen	ɡənɜɪ̯sən
Generique	ʒeːneʁik
genn	ɡæn
genoss	ɡənos
gënschteg	ɡənʃtəɕ
genuch	ɡənuχ
genug	ɡənuχ
Geographie	ʒeːoɡʁɑfiː
geometer	ʒeːomeːtɐ
Gepäck	ɡəpæk
Gérant	ʒeːʁɑ̃ː
gerechterweis	ɡəʁæɕtɐwɑɪ̯s
géréiere	ʒeːʁɜɪ̯əʁə
géréieren	ʒeːʁɜɪ̯əʁən
gerënne	ɡəʁənə
gerënnen	ɡəʁənən
geriicht	ɡəʁiːɕt
geroch	ɡəʁoχ
gerode	ɡəʁoːdə
geroden	ɡəʁoːdən
Gerücht	ɡəʁyɕt
Geschäft	ɡəʃæft
geschäftlech	ɡəʃæftləɕ
Geschäftsfra	ɡəʃæft͡sfʁaː
Geschäftsmann	ɡəʃæft͡smɑn
geschéckerlech	ɡəʃekɐləɕ
gescheet	ɡəʃeːt
geschéie	ɡəʃɜɪ̯ə
geschéien	ɡəʃɜɪ̯ən
gescheit	ɡəʃɑɪ̯t
gescheitheet	ɡəʃɑɪ̯theːt
geschicht	ɡəʃiɕt
Geschir	ɡəʃiɐ̯
Geschmaach	ɡəʃmaːχ
gëschter	ɡəʃtɐ
geschützt	ɡəʃyt͡st
Geschwätz	ɡəʃwæt͡s
geschwë	ɡəʃwə
geschwënn	ɡəʃwən
Gesellschaft	ɡəsælʃɑft
gesetz	ɡəzæt͡s
gesi	ɡəzi
Gesiicht	ɡəziːɕt
gesinn	ɡəzin
gesond	ɡəzont
Gesondheet	ɡəzontheːt
gespaart	ɡəʃpaːʁt
Gespär	ɡəʃpɛːʁ
Gespenst	ɡəʃpænst
Gespréich	ɡəʃpʁɜɪ̯ɕ
gespréicheg	ɡəʃpʁɜɪ̯ɕəɕ
Gest	ʒæst
geständnes	ɡəʃtæntnəs
Gestank	ɡəʃtɑŋk
geste	ʒæst
gestë	ʒæstə
Gestell	ɡəʃtæl
gesträift	ɡəʃtʁæːɪ̯ft
Gestrëpp	ɡəʃtʁəp
getëppelt	ɡətəpəlt
gette	ɡætə
getten	ɡætən
Gewalt	ɡəvɑlt
Gewan	ɡəvaːn
gewanne	ɡəvɑnə
gewannen	ɡəvɑnən
gewei	ɡəvɑɪ̯
gewéinlech	ɡəvɜɪ̯nləɕ
gewësse	ɡəvəsə
gewëssen	ɡəvəsən
gewëssenhaft	ɡəvəsənhɑft
Gewëssheet	ɡəvəsheːt
Gewier	ɡəviɐ̯
gewierweg	ɡəviɐ̯vəɕ
gewierwegkeet	ɡəviɐ̯vəɕkeːt
Gewierz	ɡəviɐ̯t͡s
Gewiicht	ɡəviːɕt
Gewulls	ɡəvuls
Gewunnecht	ɡəvunəɕt
Gezei	ɡət͡sɑɪ̯
gi	ɡi
gidd	ɡit
Giedel	ɡiə̯dəl
giedlech	ɡiə̯dləɕ
giel	ɡiə̯l
gielzecht	ɡiə̯lt͡səɕt
gielzeg	ɡiə̯lt͡səɕ
gierkse	ɡiɐ̯ksə
gierksen	ɡiɐ̯ksən
Giewel	ɡiə̯vəl
Gilet	ʒileː
ginn	ɡin
Gips	ɡips
gipser	ɡipsɐ
Giraff	ʒiʁɑf
girland	ɡiʁlɑnt
Giss	ɡis
Gitar	ɡitaːʁ
glace	ɡlɑs
Glach	ɡlɑχ
gläich	ɡlæːɪ̯ɕ
Glas	ɡlaːs
glaspabeier	ɡlaːspɑbɑɪ̯ɐ
glat	ɡlaːt
Glatz	ɡlɑt͡s
Glawen	ɡlaːvən
Gléck	ɡlek
glécke	ɡlekə
glécken	ɡlekən
glécklech	ɡlekləɕ
gléckwonsch	ɡlekvonʃ
gleewe	ɡleːvə
gleeweg	ɡleːvəɕ
gleewen	ɡleːvən
Gleis	ɡlɑɪ̯s
glënnere	ɡlənɐə
glënneren	ɡlənɐən
glëtsche	ɡlət͡ʃə
glëtscheg	ɡlət͡ʃəɕ
glëtschen	ɡlət͡ʃən
Glidd	ɡlit
gliddeg	ɡlidəɕ
Globus	ɡloːbus
Glous	ɡləʊ̯s
goe	ɡoːə
goen	ɡoːən
gold	ɡolt
Goldfësch	ɡoltfəʃ
Golf	ɡolf
gomm	ɡom
Gonscht	ɡonʃt
Gorilla	ɡoʁilaː
Gott	ɡot
gottseidank	ɡot͡sɑɪ̯dɑŋk
goudron	ɡudʁɑ̃ː
goungen	ɡəʊ̯ŋən
goungs	ɡəʊ̯ŋs
goungt	ɡəʊ̯ŋt
goureg	ɡəʊ̯ʁəɕ
goût	ɡuː
grad	ɡʁaːt
graf	ɡʁaːf
graff	ɡʁɑf
gräife	ɡʁæːɪ̯fə
gräifen	ɡʁæːɪ̯fən
gräisslech	ɡʁæːɪ̯sləɕ
Gramm	ɡʁɑm
grand	ɡʁɑ̃ː
granzeg	ɡʁɑnt͡səɕ
Grapp	ɡʁɑp
gras	ɡʁaːs
gratis	ɡʁaːtis
gratuléiere	ɡʁɑtulɜɪ̯əʁə
gratuléieren	ɡʁɑtulɜɪ̯əʁən
grausam	ɡʁɑʊ̯saːm
gravéiere	ɡʁɑvɜɪ̯əʁə
gravéieren	ɡʁɑvɜɪ̯əʁən
greef	ɡʁeːf
greeze	ɡʁeːt͡sə
greezen	ɡʁeːt͡sən
Grëff	ɡʁəf
gréisst	ɡʁɜɪ̯st
grell	ɡʁæl
grëndlech	ɡʁəndləɕ
gréng	ɡʁeŋ
gréngelzeg	ɡʁeŋəlt͡səɕ
grënne	ɡʁənə
grënnen	ɡʁənən
Grenz	ɡʁænt͡s
griichesch	ɡʁiːɕəʃ
grille	ɡʁilə
Grillen	ɡʁilən
grimass	ɡʁimɑs
Grimmel	ɡʁiməl
Grinse	ɡʁinzə
grinsen	ɡʁinzən
Gripp	ɡʁip
gro	ɡʁoː
groelzeg	ɡʁoːəlt͡səɕ
grog	ɡʁok
grommele	ɡʁomələ
grommelen	ɡʁomələn
Gromper	ɡʁompɐ
Gromperenzalot	ɡʁompəʁənt͡sɑloːt
gromperepurée	ɡʁompəʁəpyːʁeː
Grond	ɡʁont
Grondwaasser	ɡʁontvaːsɐ
Gronn	ɡʁon
grossist	ɡʁosist
grott	ɡʁot
groupe	ɡʁup
grouss	ɡʁəʊ̯s
groussaarteg	ɡʁəʊ̯zaːʁtəɕ
Grousseltere	ɡʁəʊ̯zæltəʁə
Grousselteren	ɡʁəʊ̯zæltəʁən
Groussgaass	ɡʁəʊ̯sɡaːs
Groussherzog	ɡʁəʊ̯shɛʁt͡soːχ
Groussherzogin	ɡʁəʊ̯shɛʁt͡soːɡin
groussjäreg	ɡʁəʊ̯sjɛːʁəɕ
grued	ɡʁuə̯t
Gruef	ɡʁuə̯f
gruewe	ɡʁuə̯və
gruewen	ɡʁuə̯vən
grujeleg	ɡʁuʒələɕ
Grupp	ɡʁup
gruppéiere	ɡʁupɜɪ̯əʁə
gruppéieren	ɡʁupɜɪ̯əʁən
guckucksblumm	ɡukuksblum
gued	ɡuə̯t
guergel	ɡuə̯ʑəl
guert	ɡuɐt
Guichet	ɡiʃeː
Guidë	ɡiːdə
guide	ɡiːt
Guiden	ɡiːdən
gumm	ɡum
Gummi	ɡumi
güterzuch	ɡyːtɐt͡suχ
gutt	ɡut
guttaarteg	ɡudaːʁtəɕ
guttheesche	ɡutheːʃə
guttheeschen	ɡutheːʃən
Guttheet	ɡutheːt
Haapt	haːpt
Haaptsaach	haːpt͡saːχ
haaptsächlech	haːpt͡sæɕləɕ
Haaptstad	haːpt͡ʃtaːt
haart	haːʁt
Haarz	haːʁt͡s
Haascht	haːʃt
Haass	haːs
haasse	haːsə
haassen	haːsən
hae	haːə
haen	haːən
Häerz	hɛːɐt͡s
häerzche	hɛːɐt͡sjə
häerzchen	hɛːɐt͡sjən
häerzeg	hɛːɐt͡səɕ
häerzi	hɛːɐt͡siː
häerzkrank	hɛːɐt͡skʁɑŋk
Hafe	haːfə
Hafen	haːfən
Haff	hɑf
Haifësch	hɑɪ̯fəʃ
häip	hæːɪ̯p
Haische	hɑɪ̯sjə
Haischen	hɑɪ̯sjən
hale	haːlə
halen	haːlən
Häll	hæl
hall	hɔːl
hallef	hɑləf
Hallefnuecht	hɑləfnuə̯ɕt
hallefstonn	hɑləfʃton
hallem	hɑləm
Hällewull	hæləvul
Hals	hɑls
Halschent	hɑlʃənt
halswéi	hɑlsvɜɪ̯
halt	hɑlt
halwe	hɑlvə
halwen	hɑlvən
halwer	hɑlvɐ
Ham	haːm
Hambier	hɑmbiɐ̯
Hamburger	hɑmbuʁɡɐ
hämmche	hæmɕə
hämmchen	hæmɕən
Hammel	hɑməl
hämmelfleesch	hæməlfleːʃ
hampelmann	hɑmpəlmɑn
Hamster	hɑmstɐ
hamstere	hɑmstəʁə
hamsteren	hɑmstəʁən
hand	hɑnt
Handduch	hɑntduχ
handele	hɑndələ
handelen	hɑndələn
Handgelenk	hɑntɡəlæŋk
Händler	hændlɐ
Händsch	hænt͡ʃ
Handschelle	hɑnt͡ʃælə
Handschellen	hɑnt͡ʃælən
Handwierker	hɑntviɐ̯kɐ
Handwierksgeschir	hɑntviɐ̯ksɡəʃiɐ̯
hänk	hæŋk
hänke	hæŋkə
hänken	hæŋkən
hanne	hɑnə
hannelaanscht	hɑnəlaːnʃt
hannen	hɑnən
hannendrun	hɑnəndʁun
Hannergrond	hɑnɐɡʁont
hannert	hɑnɐt
hannerwands	hɑnɐvɑnt͡s
hannerwenneg	hɑnɐvænəɕ
hannerzeg	hɑnɐt͡səɕ
hännes	hænəs
Happ	hɑp
har	haːʁ
Här	hɛːʁ
Harespel	haːʁæspəl
haseleg	hɑzələɕ
haule	hæːʊ̯lə
haulen	hæːʊ̯lən
haus	hæːʊ̯s
Hausdéiere	hæːʊ̯sdɜɪ̯əʁə
Hausdéieren	hæːʊ̯sdɜɪ̯əʁən
Hausdier	hæːʊ̯sdiɐ̯
Hausfra	hæːʊ̯sfʁaː
hausschlëssel	hæːʊ̯sʃləsəl
haut	hæːʊ̯t
haut	hɑʊ̯t
hautdesdaags	hɑʊ̯təsdaːχs
héchstens	hekstəns
Heck	hæk
hee	heː
heed	heːt
heefeg	heːfəɕ
heehapp	heːhɑp
heekele	heːkələ
heekelen	heːkələn
Heel	heːl
heem	heːm
heemele	heːmələ
heemelen	heːmələn
heemfuere	heːmfuə̯ʁə
heemfueren	heːmfuə̯ʁən
heemgoe	heːmɡoːə
heemgoen	heːmɡoːən
heemkomme	heːmkomə
heemkommen	heːmkomən
heemlech	heːmləɕ
heepst	heːpst
hees	heːs
heesche	heːʃə
Heeschemann	heːʃəmɑn
heeschen	heːʃən
Heesprénger	heːʃpʁeŋɐ
hëff	həf
Heft	hæft
hei	hɑɪ̯
heiansdo	hɑɪ̯ɑnsdoː
heibanne	hɑɪ̯bɑnə
heibannen	hɑɪ̯bɑnən
heibausse	hɑɪ̯bæːʊ̯sə
heibaussen	hɑɪ̯bæːʊ̯sən
héich	hɜɪ̯ɕ
héicht	hɜɪ̯ɕt
héiere	hɜɪ̯əʁə
héieren	hɜɪ̯əʁən
héierenk	hɜɪ̯əʁeŋk
heifir	hɑɪ̯fiɐ̯
héiflech	hɜɪ̯fləɕ
Héiflechkeet	hɜɪ̯fləɕkeːt
heihin	hɑɪ̯hin
heizkierper	hɑɪ̯t͡skiə̯pɐ
Heizung	hɑɪ̯t͡suŋ
Helikopter	helikoptɐ
hell	hæl
hëllef	hələf
hëllefe	hələfə
hëllefen	hələfən
helleg	hæləɕ
hellewech	hæləvæɕ
Helm	hælm
hëlze	həlt͡sə
hëlzen	həlt͡sən
hemmung	hæmuŋ
héngerdéif	heŋɐdɜɪ̯f
héngerjuck	heŋɐʑuk
henker	hæŋkɐ
Hënner	hənɐ
hënnere	hənəʁə
hënneren	hənəʁən
hënnescht	hənəʃt
hënt	hənt
herno	hɛːʁnoː
Herrgott	hɛːʁɡot
Herrgottsfréi	hɛːʁɡot͡sfʁɜɪ̯
Hetz	hæt͡s
hëtze	hət͡sə
hëtzen	hət͡sən
Hëtzt	hət͡st
Hex	hæks
Hexerei	hæksəʁɑɪ̯
Hick	hik
Hickecht	hikəɕt
hidde	hidə
hidden	hidən
hie	hiə̯
hiecht	hiːəɕt
hiefamm	hiːəvɑm
Hiel	hiə̯l
hielänner	hiə̯lænɐ
Hiem	hiə̯m
hiemche	hiə̯mɕə
hiemchen	hiə̯mɕən
hien	hiə̯n
hier	hiɐ̯
Hierk	hiɐ̯k
hierkomme	hiɐ̯komə
hierkommen	hiɐ̯komən
Hierscht	hiɐ̯ʃt
hiert	hiɐ̯t
hieselnoss	hiə̯səlnos
hieselter	hiə̯zəltɐ
hiewe	hiə̯və
Hiewel	hiə̯vəl
hiewen	hiə̯vən
hifuere	hifuə̯ʁə
hifueren	hifuə̯ʁən
hikomme	hikomə
hikommen	hikomən
hileeën	hileːən
him	him
Himmel	himəl
himmelblo	himəlbloː
himmlesch	himləʃ
hinne	hinə
hinnen	hinən
Hinsicht	hinziɕt
hippe	hipə
hippen	hipən
hir	hiɐ̯
Hirsch	hiʁʃ
hirschuel	hiɐ̯ʃuə̯l
Hisiicht	hiziːɕt
histelle	hiʃtælə
histellen	hiʃtælən
Hiwwel	hivəl
Hochzäit	hoχt͡sæːɪ̯t
Hochzäitsdag	hoχt͡sæːɪ̯t͡sdaːχ
Hocker	hokɐ
Hoer	hoːɐ
hoerbiischt	hoːɐbiːʃt
hoereg	hoːəʁəɕ
hoffe	hofə
hoffen	hofən
hoffentlech	hofəntləɕ
Hoffnung	hofnuŋ
Holland	holɑnt
hollännesch	holænəʃ
Holz	holt͡s
holzbock	holt͡sbok
Homard	homaːʁ
Hond	hont
hondsfrieme	hont͡sfʁiə̯mə
hondsfriemen	hont͡sfʁiə̯mən
hondsfriesse	hont͡sfʁiə̯sə
hondsfriessen	hont͡sfʁiə̯sən
hondsgewéinlech	hont͡sɡəvɜɪ̯nləɕ
hondshaische	hont͡shɑɪ̯sjə
hondshaischen	hont͡shɑɪ̯sjən
hondsléngt	hont͡sleŋt
Hong	hoŋ
Honger	hoŋɐ
hongereg	hoŋəʁəɕ
honnert	honɐt
Hörer	høːʁɐ
Hotel	oːtæl
Houer	həʊ̯ɐ
Houfert	həʊ̯fɐt
houfreg	həʊ̯fʁəɕ
houscht	həʊ̯ʃt
houschte	həʊ̯ʃtə
houschten	həʊ̯ʃtən
housecker	həʊ̯sekɐ
housse	hus
hu	hu
huddele	hudələ
huddelen	hudələn
huel	huə̯l
huele	huə̯lə
huelen	huə̯lən
huerele	huə̯ʁələ
huerelen	huə̯ʁələn
huerteg	huɐtəɕ
hues	huə̯s
Huesenziwwi	huə̯sənt͡siviː
huewer	huə̯vɐ
huewerbräi	huə̯vɐbʁæːɪ̯
Huff	huf
Hummer	humɐ
hummere	huməʁə
hummeren	huməʁən
Humpe	humpə
Humpen	humpən
humus	huːmus
hunn	hun
Hunneg	hunəɕ
huppe	hupə
huppen	hupən
hutt	hut
huwwel	huvəl
huwwele	huvələ
huwwelen	huvələn
huwwelspoun	huvəlʃpəʊ̯n
Iddi	idiː
iech	iə̯ɕ
Ielebou	iə̯ləbəʊ̯
ier	iɐ̯
ierbes	iɐ̯bəs
ierflech	iɐ̯fləɕ
Ierfschaft	iɐ̯fʃɑft
iergend	iɐ̯ʑənt
iergendwou	iɐ̯ʑəntvəʊ̯
Ierger	iɐ̯ʑɐ
iergere	iɐ̯ʑəʁə
iergeren	iɐ̯ʑəʁən
iergerlech	iɐ̯ʑɐləɕ
Iertum	iɐ̯tum
Ierwe	iɐ̯və
ierwen	iɐ̯vən
ierz	iɐ̯t͡s
Iesel	iə̯zəl
iesse	iə̯sə
Iessekascht	iə̯sekɑʃt
iessen	iə̯sən
iesses	iə̯səs
iesswuere	iə̯svuə̯ʁə
Iesswueren	iə̯svuə̯ʁən
iesszëmmer	iə̯st͡səmɐ
iewel	iə̯vəl
iewescht	iə̯vəʃt
ieweschte	iə̯vəʃtə
ieweschten	iə̯vəʃtən
Igel	iɡəl
ignoréiere	iɲoʁɜɪ̯əʁə
ignoréieren	iɲoʁɜɪ̯əʁən
Illusioun	ilusjəʊ̯n
illustréiert	ilustʁɜɪ̯ɐt
immens	imæns
impfe	imp͡fə
impfen	imp͡fən
Impfung	imp͡fuŋ
Import	impɔʁt
Indianer	indiaːnɐ
infam	infaːm
Infinitiv	infinitiːf
Infirmier	ɛ̃ːfiʁmjeː
Informatik	infɔʁmaːtik
Ingenieur	ɛ̃ːʒənjœːʁ
Insekt	inzækt
Insel	inzəl
installateur	ɛ̃ːstɑlɑtœːʁ
Instanz	instɑnt͡s
Int	int
intche	int͡ɕə
intchen	int͡ɕən
interview	intɛʁvjuː
intim	intiːm
intressant	intʁæsɑnt
Intressi	intʁæsi
inversioun	invɛʁzjəʊ̯n
Invitatioun	ɛ̃ːvitɑsjəʊ̯n
invitéiere	ɛ̃ːvitɜɪ̯əʁə
invitéieren	ɛ̃ːvitɜɪ̯əʁən
ire	iːʁə
iren	iːʁən
Italie	itaːliə̯
italien	itaːliə̯n
italienesch	itɑlieːnəʃ
iwregens	ivʁəʑəns
iwwel	ivəl
iwwer	ivɐ
iwwerall	ivəʁɑl
iwwerbake	ivɐbaːkə
iwwerbaken	ivɐbaːkən
Iwwerbléck	ivɐblek
iwwerdeems	ivɐdeːms
